"date","plot_match","lon","lat","wind_speed_mean","lai_high_mean","lai_low_mean","temp_mean","max_temp","min_temp","vpd_mean","surf_net_sol_sum","surf_net_sol_clear_sum","top_net_sol_sum","top_net_sol_clear_sum","cloud_mean","precip_sum","CLYPPT_M_sl1_1km_ll","CLYPPT_M_sl7_1km_ll","SLTPPT_M_sl1_1km_ll","SLTPPT_M_sl7_1km_ll","SNDPPT_M_sl1_1km_ll","SNDPPT_M_sl7_1km_ll","ORCDRC_M_sl1_1km_ll","ORCDRC_M_sl7_1km_ll","CECSOL_M_sl1_1km_ll","CECSOL_M_sl7_1km_ll"
2018-08-29,"ZIS_1405",23.40056,-13.59615,3.91713742940962,3.27099040590267,1.66034279872593,297.406725326581,303.86464051419,292.043301038754,-0.213948841924257,10270340.4533289,10559679.4150123,13834258.6942151,14127217.6458273,0.192118220336828,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-30,"ZIS_1405",23.40056,-13.59615,2.94782841606263,3.27641982453616,1.66174801337069,296.006571649583,303.223805491335,291.341764917997,-0.178256557099459,9691594.89600659,10540631.2080936,13333902.5494941,14197062.0969588,0.151239324716809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-31,"ZIS_1405",23.40056,-13.59615,2.35529311205546,3.28182699704595,1.66315431647092,295.82211912622,302.497527765562,290.115266440041,-0.175475371653388,10392628.4750584,10623177.5736804,14015623.8460623,14242811.4294783,0.103527993529977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-01,"ZIS_1405",23.40056,-13.59615,2.33430448318498,3.28725641195398,1.664581197775,296.590995433996,303.978507425261,290.599087233036,-0.180941966324594,10260618.4106328,10619676.2356675,13900258.5982635,14313851.8220744,0.0926619667444901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-02,"ZIS_1405",23.40056,-13.59615,1.77100792070963,3.29267833170049,1.66596565725653,297.231487533148,305.121578447357,290.629574891985,-0.19231727159574,10812314.0636931,10702952.0926556,14472220.5911525,14365462.3018021,0.0192447570943901,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-03,"ZIS_1405",23.40056,-13.59615,1.60925592142636,3.29808615973616,1.66740283728663,297.087454645184,306.091350669105,289.461412719784,-0.184147082246695,10850576.1687089,10762262.4102055,14508758.9629652,14420701.5804556,0.205142192991826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-04,"ZIS_1405",23.40056,-13.59615,3.12173509119177,3.3035245744262,1.66878849202018,298.655511739086,306.572762974022,290.949432654785,-0.215236692693042,10325289.6464377,10728607.20553,14023560.2484245,14496550.4080082,0.593171887954669,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-05,"ZIS_1405",23.40056,-13.59615,3.13318815462116,3.30893281397007,1.67020368624316,298.671473305911,306.356415564695,293.324523101523,-0.225270513492597,11033787.6648406,10945599.4130591,14598464.9834435,14511313.5799063,0.0943405103789948,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-06,"ZIS_1405",23.40056,-13.59615,2.58133534049632,3.3143332284939,1.67159958661492,298.724632215179,306.30989776188,292.769927486289,-0.207026672845256,10573937.470038,10842188.192941,14328172.3291777,14602709.6504051,0.214962944877644,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-07,"ZIS_1405",23.40056,-13.59615,0.641282453413672,3.31978059515588,1.67301615335976,297.945525837273,305.148421711497,290.351487487846,-0.179193475566576,9354269.32751438,10766917.5627546,13259034.9973296,14686762.2148231,0.609874668741957,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-08,"ZIS_1405",23.40056,-13.59615,1.53912278886195,3.32518852346854,1.67440015336778,297.963551789675,306.061112127996,291.704877862853,-0.163993141572819,9496729.6027345,10640873.8437123,13627935.7514535,14778204.217112,0.574087355479936,0.000618443030595639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-09,"ZIS_1405",23.40056,-13.59615,0.988608098934672,3.33062151109351,1.67582704522733,297.981694737381,304.828647484706,292.24447013456,-0.160490238448792,9368319.29879603,10681812.1493599,13465931.2651641,14817422.4088627,0.24091424676626,3.03049358056882e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-10,"ZIS_1405",23.40056,-13.59615,2.31627854611228,3.33603804459979,1.67724360358989,297.506363644686,305.423628373241,291.081213071742,-0.235071993239674,11301904.0339371,11160144.3923519,14920389.9231227,14783178.4233287,0.0052619799693793,-2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-11,"ZIS_1405",23.40056,-13.59615,1.90966387026019,3.34145548494532,1.67863776013552,297.67974535889,305.14566189756,289.669476313609,-0.20785859462747,10888926.1898585,11040417.7476386,14712487.6326736,14867527.7532846,0.179045925971139,-2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-12,"ZIS_1405",23.40056,-13.59615,1.54771865109731,3.34687307989749,1.68005948571225,297.430255701699,305.008086045687,292.60670162048,-0.179457766998127,9628151.93908413,11090825.4730899,13340431.4831306,14921936.6189248,0.336723482825447,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-13,"ZIS_1405",23.40056,-13.59615,1.66153719222305,3.35229048329887,1.68145005339728,298.519064516815,306.072959283455,290.578379456426,-0.203795221873065,10849286.7366365,11164295.2718173,14655155.615644,14970202.0802954,0.0681717607922726,-2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-14,"ZIS_1405",23.40056,-13.59615,1.5384482940926,3.35768729312889,1.68288561223101,298.527727243971,306.996699386992,290.918911574727,-0.220189684143254,11450909.1888362,11334757.4606992,15108237.0494255,14992521.5961424,0.0659794810756922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-15,"ZIS_1405",23.40056,-13.59615,2.0936570098503,3.36606385630617,1.68484321414834,298.295032922605,307.59732795494,289.922967543547,-0.234031232135404,11500306.8817237,11392818.5638381,15148571.8723697,15040957.9540079,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-16,"ZIS_1405",23.40056,-13.59615,2.54721686157713,3.37801129201212,1.6874218384346,298.982108971682,307.939563178839,290.95865902678,-0.251587468380176,11476829.8578121,11400332.1743854,15180386.4341935,15105524.1869592,0.058829139517495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-17,"ZIS_1405",23.40056,-13.59615,2.81559330374475,3.38992460342817,1.69001230828928,299.575806855589,307.848286888559,292.89598150112,-0.24042246648495,11519161.5358369,11416038.1609266,15268014.2892283,15166427.2014405,0.190569382346807,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-18,"ZIS_1405",23.40056,-13.59615,2.57447579005386,3.40183743006863,1.69260421104932,300.039236106475,307.976478736739,292.474523838419,-0.244037354596416,11498867.560954,11407914.6064426,15326791.2474021,15233606.3821281,0,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,"ZIS_1405",23.40056,-13.59615,2.7578046763689,3.41377390407175,1.69519234736847,299.419910792375,308.387883515331,292.379515012653,-0.250923182172541,11712168.5594739,11613199.0788153,15343460.6061679,15244390.6922009,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,"ZIS_1405",23.40056,-13.59615,3.41840333125713,3.42568572949461,1.69779746992629,299.96228063667,307.780191276187,293.632833899047,-0.271022882678205,11816999.276212,11717870.5831871,15379444.0658599,15280409.5910152,0,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-21,"ZIS_1405",23.40056,-13.59615,3.36828621066973,3.43758096357763,1.70036769143564,300.002963843456,307.168234852217,293.687627325075,-0.26279628654106,11554165.204584,11651938.9254269,15242307.0421314,15360825.9128073,0.171097004562587,4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,"ZIS_1405",23.40056,-13.59615,3.46966219725987,3.4495239243842,1.7029704357524,300.045961645531,306.396753234058,295.742454269074,-0.250029747059245,9118092.01812827,11506391.3194269,13021350.0427571,15460212.5697893,0.474470877267941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,"ZIS_1405",23.40056,-13.59615,3.35292039711633,3.46146891184147,1.70553312717403,300.973249943164,307.311464955216,295.992702749861,-0.274982797964689,10010575.3864465,11569261.4659485,13833184.9829552,15507175.9793692,0.516476431721423,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,"ZIS_1405",23.40056,-13.59615,2.82731399156407,3.4733708793845,1.70813865627277,300.040829344507,307.119053382158,296.575736946075,-0.241600165018104,11021272.4923321,11662460.2088108,14847630.3151084,15543420.1931851,0.28074786748661,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,"ZIS_1405",23.40056,-13.59615,2.59473422554999,3.48533656022444,1.71073520561385,298.94268250254,305.453417709458,294.647511287103,-0.194458221494825,10027208.0745884,11528122.7136252,14074669.8067844,15631492.9748371,0.644127131877578,7.01056056009314e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,"ZIS_1405",23.40056,-13.59615,1.01533675012738,3.4972133441179,1.71332795498487,299.414650313145,306.76321952582,292.767992116835,-0.191451171988438,10177024.7549174,11555127.9537332,14268930.8555995,15681061.4782781,0.0962593909429855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,"ZIS_1405",23.40056,-13.59615,1.69811641258336,3.5091377476279,1.71590656716338,299.805188029323,308.307858921477,292.413966129779,-0.223225635034812,11063426.3536234,11759847.5613813,14968339.649337,15696965.780538,0.163265072558863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-28,"ZIS_1405",23.40056,-13.59615,2.56524697629015,3.5210695998864,1.71849172218249,300.673951001254,307.810791611699,294.084664517483,-0.241613246588295,9838634.11716234,11708308.4306227,13869708.7330047,15766384.7903194,0.412025239192468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-29,"ZIS_1405",23.40056,-13.59615,3.16603137688795,3.53300086460868,1.72109889234673,300.938056560875,308.252504139285,294.932397087274,-0.271418357971687,11288803.7760518,11790194.0384234,15325692.6482841,15801891.3199762,0.519237127350597,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-30,"ZIS_1405",23.40056,-13.59615,4.38390810860559,3.54488342700235,1.72366095276843,300.223359119346,306.533894749353,294.608489633056,-0.26165053287256,11470696.0448019,11865822.6664429,15449690.3185876,15835122.007172,0.254271384900228,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-01,"ZIS_1405",23.40056,-13.59615,4.18497772130157,3.55685358460439,1.72625533202857,298.88504235875,304.691137562314,293.922535304404,-0.207733913852052,11303404.2764409,11799794.1360841,15415141.2351029,15889974.8462607,0.119897608838295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-02,"ZIS_1405",23.40056,-13.59615,2.79819703580714,3.56878304185725,1.72886135288814,298.040588321783,304.60689749776,292.402054814434,-0.205926523420988,11549807.9670395,11941557.1879816,15539761.7014939,15909997.2764867,0.224620928895874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-03,"ZIS_1405",23.40056,-13.59615,1.94276265204542,3.58067183042734,1.73143520035747,298.953322766399,305.876086403987,292.979844865701,-0.222773233021259,10941559.5992248,12009976.5572765,14890080.9829552,15951191.908321,0.188221964506432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-04,"ZIS_1405",23.40056,-13.59615,2.58117412492082,3.59260005455267,1.73403638541365,299.308544182744,306.211351104388,292.960555256542,-0.22980216107394,9307782.37724505,12014107.0422535,13270700.3555461,16004461.1651534,0.392640603461869,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-05,"ZIS_1405",23.40056,-13.59615,2.85837754622357,3.60452764364215,1.73662921301935,299.737175398486,307.442261735023,293.839260596164,-0.245236330392416,10760501.3579113,12053836.2261456,14753774.9640639,16047800.9498726,0.653215428359249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-06,"ZIS_1405",23.40056,-13.59615,2.83462843691876,3.61642258186149,1.73921249599438,299.946006320513,307.21456662787,293.906806874435,-0.257436962035969,11669083.5764577,12108569.0753666,15605796.056338,16080211.4042086,0.292707490882456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-07,"ZIS_1405",23.40056,-13.59615,2.52065228731239,3.6283728857066,1.74179244142219,299.782040560796,306.970567123327,292.975410483196,-0.2576973298802,11590997.7529489,12171236.7643783,15530084.8366472,16113118.193765,0.384666249574006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-08,"ZIS_1405",23.40056,-13.59615,3.35379632373474,3.64029721657012,1.74437884058999,299.437795246497,306.477785110561,294.082044374798,-0.254481344270523,12209429.499031,12273601.9385653,16074587.242458,16132686.0797461,0.753653375652979,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-09,"ZIS_1405",23.40056,-13.59615,2.85247509502002,3.65219848496833,1.74698170613946,298.079150502948,305.424727343208,292.65553321761,-0.237241648795098,12130581.8886973,12456317.9745167,15866469.8523187,16128592.3396152,0.729531940650766,-8.32667268468867e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,"ZIS_1405",23.40056,-13.59615,2.30732125115293,3.66415503579035,1.74957073439602,298.398364677486,306.188554026007,291.872309475909,-0.241218365669785,12634232.8414692,12526459.1628645,16260949.9023698,16154766.9909206,0.0533853173210444,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11,"ZIS_1405",23.40056,-13.59615,1.43664160711008,3.67606294947933,1.75214514782495,298.331451503098,307.009486520925,291.184035481617,-0.235108665147584,12591282.1663589,12463047.9446996,16345722.6423329,16218897.7996429,0.125555063860956,-4.16333634234434e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,"ZIS_1405",23.40056,-13.59615,1.2845893779281,3.6879850447559,1.75475238784157,298.941464638216,306.341846643431,291.404549833791,-0.212949449963894,9985649.51789175,12265949.0609006,14079656.6210001,16309009.2312575,0.321208398821968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-13,"ZIS_1405",23.40056,-13.59615,2.39842158176269,3.69990910086668,1.75733488567574,299.573205584847,306.690169918567,293.701637360155,-0.197075542423619,10671746.4581203,12078987.9907833,14976323.6163765,16391176.8285291,0.427714535679225,0.000119243910141887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-14,"ZIS_1405",23.40056,-13.59615,2.42071008870753,3.71182617406681,1.75991847506993,298.817143481445,305.975073984672,294.530475044539,-0.143535703563063,9348009.67378267,11989678.2716494,13829991.9852288,16443321.5866205,0.806753849205744,0.000217579369862754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,"ZIS_1405",23.40056,-13.59615,1.8749600183009,3.72080500331477,1.76185657109523,299.846519807485,306.914635278427,294.379490212261,-0.168599049134915,9794607.17012803,12078072.5143058,14159141.7497749,16472829.613172,0.760699444046002,0.000318493576111464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-16,"ZIS_1405",23.40056,-13.59615,1.15364989576444,3.7262921010852,1.76306869308688,298.7303720597,305.999467441648,292.617689815061,-0.137660111628574,10275702.0757176,12070548.1591259,14756088.7613874,16513533.4393359,0.895781514656738,4.59861572008561e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-17,"ZIS_1405",23.40056,-13.59615,1.79254402898034,3.73176317813222,1.76425522504327,299.790537527297,307.435685689396,292.657430572461,-0.16719864269213,9684700.11749805,12210892.4566249,13965428.8725375,16531439.7531625,0.3607991393649,7.97467489840886e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-18,"ZIS_1405",23.40056,-13.59615,2.81343867798573,3.73724226554095,1.76544206807563,298.814346832945,304.81136313092,293.538771116806,-0.137122273566256,9993655.83556376,12173700.0529199,14482014.6195657,16557086.8100041,0.98230408089563,1.17388688856031e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-19,"ZIS_1405",23.40056,-13.59615,1.29056477228006,3.74276140475823,1.76667100943636,299.643175973295,306.521376310558,293.329938133358,-0.155554935506149,10716589.9386263,12256481.1841362,15085374.8349076,16596640.1440496,0.745877395103739,0.000369685744674622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-20,"ZIS_1405",23.40056,-13.59615,1.74241051502482,3.74828855433721,1.76784803339579,298.133109198806,305.648329279088,294.119952842521,-0.121350975770722,9566643.260159,12195481.4894481,13895929.2301589,16640171.8613828,0.779562713950732,0.00119918575091573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-21,"ZIS_1405",23.40056,-13.59615,3.53038033110082,3.75377565210765,1.76904626578284,299.183459298739,305.060419970902,293.138351872816,-0.162341480604149,10781266.1678238,12287016.7870233,15198734.4733188,16654699.3408512,0.442928244802873,0.000124564363004219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,"ZIS_1405",23.40056,-13.59615,4.95667693251299,3.75926274987808,1.77024481297134,297.978911693022,304.072672117483,294.483517994989,-0.171905190963474,10951112.6683656,12426796.4629729,15265128.2743046,16657515.3506172,0.65673146862395,4.90746879312567e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-23,"ZIS_1405",23.40056,-13.59615,3.64118586684152,3.76475785801023,1.77142276643324,297.542517440844,303.992818168363,291.414125456563,-0.173915873473119,11831894.6738895,12373193.4809028,16196644.5954252,16705047.1455908,0.664740156358883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-24,"ZIS_1405",23.40056,-13.59615,3.4617000501825,3.77023694541896,1.77262193949915,298.448774935851,304.115561466736,292.944628926367,-0.214061537290091,10849602.8321609,12504917.2832008,15177756.4876322,16718003.9203455,0.81504610908499,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-25,"ZIS_1405",23.40056,-13.59615,2.95778478518658,3.77574006391281,1.77382142736651,299.352885581272,306.645819439848,293.417651340737,-0.221145869690996,11894618.5471137,12555272.0335709,16050932.5717425,16742703.5197534,0.523500882507032,8.9636246721092e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,"ZIS_1405",23.40056,-13.59615,2.64883880846592,3.7812672134918,1.77499508040478,300.132156792504,306.566708861733,294.41914951991,-0.23381562130665,10632867.9801627,12541360.9338806,14894484.7841545,16779171.7926541,0.805468237376589,1.62178914917665e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-27,"ZIS_1405",23.40056,-13.59615,3.6931323422107,3.78677033198565,1.77621611664807,301.770249579078,309.173835300238,294.732027892615,-0.308751991764854,12186767.2624174,12736135.1956419,16331272.4124945,16768990.904735,0.285943723009781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-28,"ZIS_1405",23.40056,-13.59615,3.97282119868163,3.79224140903267,1.77738515725538,301.5603298697,308.687619881604,294.753087177631,-0.31099679917058,13049419.3315734,12972337.9739673,16813517.5992553,16736269.5084309,0.0120219329701575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-29,"ZIS_1405",23.40056,-13.59615,2.87119649237492,3.79772850680311,1.778593954118,300.75293820142,308.483487654836,294.066512950924,-0.288957052311513,13097071.19259,13012770.1890651,16837789.1380526,16754147.2564967,0.0210720807328623,2.08166817117217e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
