"plot_group","sp_rich","sp_rich_raref","bchave_mean_95_0-0.05","bchave_mean_95_0.05-0.1","bchave_mean_95_0.1-0.15","bchave_mean_95_0.15-0.2","bchave_mean_95_0.2-0.25","bchave_mean_95_0.25-0.3","bchave_mean_95_0.3-0.35","bchave_mean_95_0.35-0.4","bchave_mean_95_0.4-0.45","bchave_mean_95_0.45-0.5","bchave_mean_95_0.5-0.55","bchave_mean_95_0.55-0.6","bchave_mean_95_0.6-0.65","bchave_mean_95_0.65-0.7","bchave_mean_95_0.7-0.75","bchave_mean_95_0.75-0.8","bchave_mean_95_0.8-0.85","bchave_mean_95_0.85-0.9","bchave_mean_95_0.9-0.95","bchave_mean_95_0.95-1"
"4931_zambia",2,5.947,NA,0.0413684344258494,0.0508309184982732,0.0636242449262091,0.0643892505799421,0.0758772444432744,0.0770382996917628,0.0857700163371666,NA,NA,NA,0.113345793587727,0.117890041686549,0.119868927100208,NA,NA,0.154801152788732,0.175358901214817,0.199204622289182,NA
"4934_zambia",5,25.311,0.107892315862038,0.153606016096902,0.172866831772866,0.202304700338535,0.252255865327779,0.317056699534643,0.373247672086476,0.414797752152873,0.487201389214036,0.542699910631193,0.626666399236531,1.05259150260163,0.623709719005829,0.670758488743952,1.06435417728139,1.14694490506935,1.23715362243906,1.43399418123922,1.85896736430618,2.5128553603536
"4936_zambia",8,20.887,0.0652934975581448,0.120731444731077,0.135642823702015,0.143219879187595,0.15529218501481,0.165259190893203,0.185801866056545,0.200091079319712,0.22884881769054,0.255575563932444,0.271899519198418,0.510970073493999,0.478679042844688,0.793098518694996,0.78463830712501,0.954146430525377,1.24242551805239,1.62358276901843,1.91885218594782,2.35755979709878
"4939_zambia",8,15.977,0.144209689170084,0.152761367874971,0.178451650825318,0.259967908319674,0.2373842914613,0.263343527995072,0.368697737003521,0.335247603294767,0.379964140809406,0.41186106411212,0.468032383543065,0.533542809086162,0.679829958820168,1.00035138217369,0.988702967682723,1.25649902704591,2.28555503442146,2.39303835620479,5.36664612294928,9.18620043015744
"4941_zambia",7,15.106,0.0809324368378124,0.160459733839256,0.19758094553929,0.226870388977364,0.266252520805026,0.312879717395962,0.341951390834623,0.374505574508503,0.402847024602463,0.423509602860611,0.475598630136739,0.530259019620846,0.552245404228477,0.672766374927543,0.779447406338036,0.870541245812062,0.629618427080321,0.955467791284798,1.84213511783272,1.48811492944063
"4946_zambia",5,15.932,0.136676747429457,0.158101292660485,0.22872297236307,0.207106871618788,0.227858745351581,0.311595086032087,0.193541114112351,0.213003750822092,0.382862669508777,0.365697146780376,0.392299740294832,0.519360564256806,0.451089493713288,0.533219166850613,0.760958538691576,0.703668967536445,0.89364937735342,1.3524205175048,1.36085242641152,2.13927325263225
"4947_zambia",4,8.923,0.0313396120685213,0.0320241303526267,0.0327556451905017,NA,0.0407606114279461,0.0460194776287117,0.0550765417763781,0.0579625116708842,0.0741957364278985,0.0874306857402251,0.101330953540375,0.109369066770099,0.123350912261812,0.144327779363149,0.153995293022208,0.192126391478898,0.25508279936781,0.358937657874691,0.405781549607359,0.586251673616517
"4956_zambia",5,15.085,0.0564862070109388,0.0639312225878913,0.0832723007223948,0.100596710657585,0.134150735217652,0.158978477743396,0.235197305033364,0.297242344236986,0.342140174295344,0.398418370949115,0.251542706902529,0.836730830467935,0.688641168158885,0.359056383553737,0.798180948140109,0.895234294756058,1.0829984100037,1.95076778209587,1.53190374757072,1.82107469523572
"4961_zambia",5,37.526,NA,0.0272497255502851,0.0290885308496562,0.0292438251505662,0.0313322765644103,0.0314087033924853,0.0349168378797291,0.0370606018109173,0.0379218227686707,NA,NA,0.0774925688170683,0.088909960441349,0.125499428787946,0.159952342438318,0.161584952770937,0.198554342284441,0.204165036913398,0.234264743338111,NA
"4966_zambia",6,39.085,0.075233685934094,0.124928660515632,0.140900751711909,0.1659136317095,0.19026554132535,0.235894056706634,0.314400432285904,0.352285367458923,0.452027749862946,0.342905302271521,0.470473909394925,0.831576126587494,0.919339474494604,1.07627241118194,1.30015695135316,1.4688928449214,1.87810901349995,2.2172930272497,2.8211681076851,4.5270558518389
"4971_zambia",4,11.895,NA,0.0355147429156878,0.0719928727642914,0.0806570172189802,0.089949117832017,0.0557351577535489,NA,0.0569506395705228,0.11885735270643,0.125234214379974,0.164758006678924,0.0887555461199764,0.0975623200136484,0.107478448758875,0.231555171727558,0.283663379115603,0.314969660566188,0.399922683447984,2.06201695003296,3.75546545840412
"4975_zambia",4,6.478,0.0385402497365047,0.0390377342534187,0.0483926079934491,0.0528455635444187,0.0549385171589037,0.0549590694802541,0.057122065213776,0.062777528680455,0.0662832573847096,0.076219698835486,0.0906009936290279,0.107260262013047,0.1203649347246,0.177927931256729,0.316581701082335,0.325860910835333,0.380328488341526,0.397293292892,0.492054409823817,0.603395999901862
"4978_zambia",4,6.976,0.070315936324335,0.085376597894751,0.0998165755111165,0.123700575488396,0.143654334186283,0.165410779039553,0.200253370562752,0.233514135797519,0.251222657544355,0.288750089980101,0.314395074726275,0.339227771608392,0.393448683636384,0.409697150900237,0.455203830015062,0.603762101221449,0.752632805585651,0.976116680374657,1.0695329947728,1.31011509031688
"4981_zambia",8,14.221,0.0241531977678487,0.119337787442436,0.160196190216059,0.178559971657762,0.151172641526454,0.169750435131455,0.116914645260989,0.062471089349419,0.134126394683692,0.0806370856869878,0.318171825256519,0.472676102296644,0.529881338253375,0.579944126993325,0.49301024160804,0.575603432367992,0.699679460594669,1.06021168435435,1.90460832220185,2.76449655005482
"4986_zambia",9,30.832,0.09613813497847,0.102634109369266,0.121424639701183,0.136593442985271,0.19912543352256,0.225183143232496,0.196532184604935,0.268169466422912,0.296561685879504,0.281636379370554,0.228597184842264,0.393567733601757,0.478772668908895,0.492982957130431,0.698571407562381,0.807173474933723,0.843572439335318,1.32482844991627,1.87421847536757,1.97083963358066
"5067_zambia",2,2,NA,NA,0.0302404685760667,NA,NA,0.0341113374154365,NA,NA,0.036568746847978,NA,NA,0.0382640396324198,NA,NA,0.0436278134884058,NA,NA,0.0611633418193727,NA,NA
"5069_zambia",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5070_zambia",8,18.893,0.0914263431504372,0.157117148456893,0.204503460717404,0.0766345414401089,0.155159390257827,0.258078391680852,0.328318999276885,0.232585680187312,0.275020524833894,0.453423424840245,0.621058076698635,0.473285008520953,0.567248279614261,0.978149131637406,1.12128446260836,0.910032151006167,1.17504351308634,2.10558461548516,2.92382013010424,3.55713740560933
"5079_zambia",4,16.75,0.0697514050839509,0.0905158472343757,0.120738920682469,0.138051377101188,0.16831670412531,0.172163408835956,0.408488595594028,0.214713270896206,0.217849796215038,0.24000776247938,0.266447497892258,0.306087663734269,0.320496566797248,0.693613773288147,0.403284997557116,0.49461092221068,0.644461759265301,0.683656393177706,0.706463476240903,0.896575729323097
"5082_zambia",3,10.882,NA,0.033424229203425,0.0349679735074685,0.0547178144008093,NA,NA,0.0650602374623276,0.0674643770515364,0.0766887202354438,NA,NA,0.122726558644503,0.199114899368466,0.256354011894659,0.306760705040122,NA,0.443423175401145,0.524351397726544,0.890797636871815,NA
"5086_zambia",6,13.432,0.079149330699568,0.102943605522657,0.128145049638386,0.158350103084057,0.248881338599399,0.287292723886942,0.345646955527102,0.393451118122334,0.439045449830477,0.455706224232003,0.540639473152161,0.844601442812505,0.766962748287665,0.849103971675909,0.944964572886187,0.994928781383789,1.19421163349676,1.29420219115369,1.76125640607234,2.45846399242342
"5091_zambia",6,19.869,0.0562098622673186,0.0722771132076996,0.0818174699992375,0.0905042314216303,0.0944495677740328,0.102693911280745,0.171821031897573,0.138108090632713,0.142094168460993,0.150872699208274,0.168985381262522,0.215909272137916,0.431460915899168,0.485475025469364,0.621393426120222,0.546753177025831,1.14899907720425,1.56019561737086,2.74422641358345,2.58651799530567
"5096_zambia",9,18.642,0.140461673283799,0.121984066912974,0.130125027422012,0.169223405475974,0.193206311731177,0.211949472957612,0.230727705874775,0.242098561616015,0.273841046671195,0.302827055496546,0.326937962508704,0.214584663610585,0.328059761287812,0.379277540085755,0.5336881277869,0.606141860521506,1.31293438194529,2.00790628318175,3.79201727975665,4.92718599730941
"5104_zambia",5,7.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0510388298754705,0.0806781012806379,0.100959317609962,NA,NA,NA,0.157116315782232,NA,NA
"5113_zambia",8,35.763,0.081176130730657,0.12807689080588,0.151163976720353,0.133290934265724,0.143433111183705,0.20006264272747,0.2334317420669,0.247580721623516,0.291772193850933,0.45652917219271,0.500900836214512,0.429140895174878,0.458563859315987,0.673158768281029,0.796459925081968,0.726064761805445,0.897987937653318,1.44002108503322,1.82783455381041,2.07635594029017
"5235_zambia",7,15.248,0.150181000506562,0.169998267535976,0.185305324211984,0.193295248709686,0.222698743249681,0.253438146532976,0.275286514575565,0.313582256002095,0.361026195641177,0.405340755235829,0.437134359390633,0.46739852042109,0.538118648212284,0.493153258373224,0.590520278148829,0.828344374180265,1.02423166159921,1.49060041444451,1.98934358830958,4.44046377714326
"5240_zambia",6,27.112,0.117608766799245,0.211731797799844,0.354559629356195,0.368657109322919,0.452384657900983,0.554711342485064,0.626904758639941,0.911384598678696,0.859404072982766,0.996480150962138,1.08009964266714,1.15517266155447,1.54331685559316,1.33131857174983,1.80843141430578,1.56174483759336,1.73680287849172,2.93303965921735,2.91718677947914,5.81601104318973
"5242_zambia",8,22.161,0.0887078592974174,0.117480073676409,0.214242110350795,0.17919999700202,0.279574376864685,0.228937338402137,0.352883548981643,0.301144322895433,0.475033548341542,0.4174541015313,0.44429577193837,0.656533050272587,0.609786362484753,0.962515217187009,0.796782185212358,1.26894689932769,1.07830551766551,1.75626571058945,2.14792732240118,3.67744431789277
"5273_zambia",3,3,0.0319545046408415,0.036590482282384,0.0392217882646753,0.0398650850371089,NA,0.0554407648128114,0.117170322035107,0.06132361942233,0.0688540397685008,0.07416477640396,0.091525117487226,0.103474971436649,0.105136183246895,0.23877995437649,0.147658950663782,0.158170862294135,0.358273455925604,0.194340355687757,0.199171856103951,0.219996698200457
"5276_zambia",10,16.042,0.0242226899438917,0.030649590157159,0.0708896972635464,0.0408452734848834,0.09839357775054,0.0614317688034953,0.147180053754231,0.0793469941685254,0.206922480211752,0.129636043124129,0.131015488356647,0.332836422638182,0.200696846882179,0.525332914319729,NA,0.329681357937717,0.346754223693347,0.916302147633139,0.573267090678696,0.611863568815196
"5277_zambia",10,16.8,0.0238436589885527,0.0654520827476737,0.0696338569891208,0.0838655408213997,0.100541159509858,0.116159158457898,0.162885046555292,0.179697882145751,0.189799839234537,0.202745771951858,0.230490272708024,0.267571686229314,0.300900352031838,0.347186391128557,0.354461131335365,0.383184641023354,0.440188276127598,0.557275508032603,0.636717207679429,0.673101517052432
"5357_zambia",5,8.244,0.0312385434701079,0.0339627553533555,0.0366492419059767,0.0855728793764618,0.0915562135003559,0.109686295748013,0.125664389767297,0.169056681707192,0.186763026655071,0.206821346393662,0.242668815346934,0.285634990666618,0.4081016929028,0.434715420139933,0.523675432887063,0.661067818990803,0.782688153237645,0.868972297984252,1.01541176745689,0.545742600266702
"5359_zambia",7,29.455,0.0312975638124898,0.0694586905353153,0.0392449147816694,0.0797552491759231,0.0401727198746682,0.0440208660137657,0.0955957185547061,0.0483934303277851,0.0982268060559087,0.0523585754918793,0.054307004639764,0.115738343837443,0.0603672784029009,0.138534165898144,0.0776672626069222,0.0831319327429677,0.199223069320987,0.119490960318219,0.248453143017314,0.130573065326629
"5377_zambia",8,14.976,0.0837673910841708,0.0891099972996583,0.0937690374666812,0.143288564692719,0.114853522783692,0.141008828503174,0.266898723684015,0.253761166837359,0.308214925106134,0.357391240594905,0.465435735948968,0.827309998276579,1.27720578124647,2.22684001504659,2.31283810384139,2.49404977955716,3.01062698157511,3.61654879783803,4.5919566817758,8.26254964426416
"5381_zambia",9,24.909,0.0834572929613196,0.111710257142851,0.137049722524209,0.149909358180801,0.164729834190572,0.185593335143754,0.237104604477696,0.297194545507322,0.391525046655824,0.522444220356605,0.568054424535269,0.836673551564132,0.762280543813437,0.841114941113219,0.982251432337716,1.29720488328808,1.72487310059641,1.9418250728798,2.75182233571325,3.53851994130251
"5382_zambia",7,18.413,0.0705958514169065,0.119496790574705,0.0828787214090931,0.146771445676555,0.106071997656336,0.177204959721895,0.124451577292568,0.215891464688495,0.16140559922188,0.248446307490229,0.306346436161644,0.239653087679099,0.426952743733743,0.328467698476932,0.610285903422669,0.499388690157461,0.818040869655195,0.651663441917615,1.32383305922911,1.33898634911376
"5384_zambia",5,7.484,0.0284537581924108,0.0698360650818737,0.0418998863824366,0.0859331442409652,0.0465450123894524,0.049622439314371,NA,0.123471064631146,0.0663580289545632,0.135522827692744,0.170335102924633,0.10135629847347,0.272477603623174,0.165306921475891,0.39897251304274,0.255696622546456,0.290119642598769,NA,1.02674675921645,0.666864018243166
"5407_zambia",2,4,0.12839769369487,0.152805211063376,0.166449542720502,0.197981374485858,0.235797668923397,0.259965529916903,0.307921706601021,0.354319616139186,0.340586874105147,0.37499586439282,0.514471193410531,0.594691726449298,0.665868290602271,0.836591296331824,0.946926969279662,1.08454827585949,1.22336135786986,1.47760022241325,1.77886215219336,4.1989291052501
"5490_zambia",5,11.208,0.0473691903880945,0.0861554968534843,0.0619351880694346,0.11012778148828,0.124141142156147,0.0966531617991089,0.153364206640289,0.166555460635383,0.128452060586897,0.211520898046339,0.242155629518453,0.17360843812767,0.295260791001447,0.331050081340793,0.258688345093203,0.447513716996355,0.492458881646645,0.368184850498884,0.839858123389007,0.654252308606405
"5498_zambia",13,40.906,0.241157141706324,0.268849399266986,0.344328102400766,0.390845832967958,0.522293488181113,0.506842909139106,0.634896324296498,0.64688418290047,0.852324053802175,0.863843677914064,1.03189756314106,1.35463633090946,1.33436508610393,1.61541683747503,1.60055172375599,2.20914060123494,2.35983177435443,3.40154754418853,3.85476536618357,5.44063059294224
"5499_zambia",8,42.59,0.0606271575439988,0.0671346113688597,0.120556948387971,0.0903210416750807,0.112741913049489,0.131312460266551,0.225139802935107,0.181566482172671,0.233213785429821,0.269686150495048,0.347862119058353,0.70950586082974,0.875206990760836,0.659351827069491,1.38689901855015,1.01934900731175,1.68469612632206,2.09533993910889,2.94596018627223,2.40059891689592
"5506_zambia",10,22.634,0.0890307685856497,0.102771614881102,0.119929282314649,0.144738498578417,0.172748643540203,0.182972076822196,0.272009243359684,0.253157622656082,0.285729086252204,0.354244284693422,0.420985333150817,0.486423117016773,0.862940379700651,1.22715881416822,1.78919164242066,1.60142687079937,1.75206014422266,2.89684885200587,2.7214349389076,3.28536160731777
"5519_zambia",6,12.456,0.0340887056824436,0.0886976695143018,0.0469867788891463,0.110292020597083,0.112765220582457,0.0607269676950394,0.125120303829365,0.141759526548558,0.0754781653759963,0.206639608618676,0.249097891896737,0.140382988263464,0.298087375349125,0.350740258651073,0.21199044605336,0.534229018110902,0.642210611193289,0.418900698881178,1.48498399329783,0.931890044570884
"5521_zambia",8,21.458,0.145106949462266,0.162633251724845,0.19352093224505,0.291980781954008,0.331291795738872,0.380511127838287,0.494773719361261,0.459062697638073,0.497894768563424,0.545452736721906,0.618611433736642,0.690381351613331,0.807950774478561,1.10951374030172,1.06528429037774,1.13439508343921,1.80081835203636,1.9186956246199,2.27774553339164,3.04430286417671
"5545_zambia",10,14.248,0.157423302852097,0.20996710791961,0.240177321390326,0.226493627742624,0.248123305902688,0.338997084129492,0.408767185988743,0.383075008545978,0.355314584500612,0.487601151415379,0.65935648180117,0.745106377433626,0.721180152315912,0.992183816805535,1.11685083964677,1.17463026510268,2.02993416538544,2.7354111828223,3.25386133477583,4.37787825806307
"5565_zambia",3,10.667,NA,0.0530433373177015,NA,0.0659653098424136,NA,0.0667584640093231,NA,0.0692281502820301,NA,0.0796448239135092,0.0851805984769862,NA,0.0880314912695052,NA,0.130343806894255,NA,0.164445455777684,NA,0.26579663041677,NA
"5621_zambia",4,4,NA,0.0565978115590831,NA,NA,NA,NA,0.121827649309645,NA,0.195011529560184,NA,NA,0.253071724549943,NA,0.26898535160568,0.323550758690576,NA,0.457179006106854,NA,1.24330758651345,NA
"5627_zambia",5,20.867,0.0527195618366412,0.0545576687325713,0.060089133510648,0.0659374744049493,0.0702488297118586,0.0361979081548493,0.0754473431157378,0.0834253578481866,0.108365723327198,0.110829242266928,0.126216747102822,0.132763061013509,0.144833592038329,0.175338846785001,0.38145495606141,0.335979801298279,0.51317445891556,0.603724564518362,0.69675824903663,1.84997768592185
"5629_zambia",3,5.778,NA,NA,0.026790998427456,NA,NA,NA,NA,0.0429149457702476,NA,NA,NA,NA,0.107016009949784,NA,0.152321324535366,NA,NA,0.177609206267156,NA,NA
"5631_zambia",6,26.031,0.0644064771697019,0.154014966132001,0.19137399767446,0.149073629090322,0.0944352349108884,0.309271865488836,0.405253309614606,0.353084221029464,0.369786263504708,0.617711641935626,0.783152041156068,0.96861288380794,0.740569577373351,1.27323762605114,1.66737507185261,1.27689156441957,1.46061253889153,2.47185218027387,3.20629313841415,2.82471628824365
"5633_zambia",7,21.154,0.0918212506473201,0.108220555656376,0.127579164266866,0.147982006536759,0.116649164007209,0.221661895585817,0.262774484768951,0.30260797464078,0.322860127114111,0.352394962614448,0.428229580285131,0.480257384309641,0.578660768479569,0.712690267596701,0.997799972183649,0.96858296795194,1.26038277401953,1.78248000493494,2.2524681996311,3.39890832567031
"5636_zambia",8,26.338,0.089607004194136,0.126409752188522,0.131199418979285,0.140961898228876,0.114774731461279,0.13754703361912,0.206304621497444,0.223524141615034,0.236542679626192,0.221977230989192,0.263611545686387,0.404910377521698,0.496047952701937,0.675503038186785,0.774586759923987,0.696533144976863,1.1010966536541,1.27430888054515,2.37565819463769,2.52769602894245
"5637_zambia",6,10.492,0.0990344215586829,0.111848948648695,0.12147760308983,0.125299642620913,0.136524299752366,0.151085587288471,0.219107811615903,0.18778427279273,0.208213361724855,0.215374429578391,0.260008724518201,0.301025115144374,0.350729109229667,0.524319446796528,0.443237968764845,0.517802672306,0.587352279137009,0.768063663596364,1.20507076669249,2.49240724646318
"5641_zambia",5,12.905,0.0606998569328774,0.0914632972006543,0.103603491546643,0.11761906661945,0.160808462179827,0.185239059576204,0.204659966108822,0.232408329764944,0.272236820832206,0.315917847291999,0.350927554376071,0.412627062154232,0.459446985010157,0.472223634013595,0.571956236828785,0.315125069894139,0.350263477297332,0.732350470107974,0.767335457433881,0.809335072907271
"5646_zambia",10,22.137,0.176097750718703,0.171884554523809,0.232717840068226,0.275059826770853,0.32136067191839,0.399554134877308,0.467873640960473,0.556922339675464,0.676701523215169,0.801374602651469,1.0016796281176,1.33990149588256,1.52590000526286,1.75193721407782,1.73608584376398,2.09617256778025,2.86074225765755,2.90019071485783,3.37403817586417,5.49560416975493
"5651_zambia",4,5.714,NA,NA,NA,0.0372861184116555,NA,NA,0.0535450615389142,NA,NA,NA,NA,NA,NA,0.0597590334679966,NA,NA,0.0734281246536427,NA,NA,NA
"5656_zambia",7,19.933,0.113763477323038,0.119441058034944,0.184139128088148,0.165894706574095,0.172844871458455,0.184686800529233,0.198579120903494,0.275898438221484,0.233955843073901,0.255496008927459,0.280528595852355,0.308607377796048,0.434288989191504,0.383848138867776,0.568052591203314,0.733179749378331,1.04533787602883,1.85153151801943,2.00894234113248,3.26315115329233
"5661_zambia",4,10.16,NA,NA,NA,0.0496490338372444,0.0505889748322925,0.0729411342381223,0.07294881206878,0.074402994983396,NA,NA,0.101778147359555,0.104977256802697,0.111397253084827,0.127560098186959,0.343777401457429,0.27041329392073,0.329611950220229,0.606470422517941,0.632884412040402,1.55458288600002
"5666_zambia",4,11.099,0.134810670022937,0.170529967049509,0.262890497657799,0.224727967201041,0.265819524141721,0.433343907792517,0.393100546684886,0.414619360173584,0.634657300915596,0.508820675321016,0.613024968891311,1.34585405734982,1.20946539005915,1.30298692425963,1.97464054905472,1.68447462054282,1.95567526001196,3.16134758155626,3.27412718856605,2.65706361011091
"5671_zambia",6,22.857,0.0543249961066923,0.0343244723366103,0.0790339173359999,0.145584083104327,0.159992188996544,0.167278020838721,0.191114624300597,0.201445892130431,0.219596931340157,0.255338263184947,0.27916483824146,0.334467937664874,0.369856230343328,0.440449806220908,0.522893076194094,0.653932649633546,0.830500935646218,1.02057262224532,1.78897783761084,3.48587293303479
"5676_zambia",4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5681_zambia",12,20.226,0.112523905377727,0.168718048291521,0.149438759366519,0.203470050782102,0.166772452311762,0.186047124025816,0.272949279226071,0.240663925590605,0.367597471611074,0.361900763341014,0.445102601330504,0.624926159306348,0.645061879090501,1.01603439790338,1.16775555349157,1.07949845524106,1.62458062895974,1.91177823908484,3.05006092445641,3.13727014214777
"5686_zambia",11,19.962,0.121673639963109,0.153551604128586,0.171265965552233,0.190341203398852,0.210210948979285,0.223831949113551,0.241375568972634,0.263142311353575,0.302560512210518,0.330767868594199,0.376285858858321,0.42745096437011,0.495036076677459,0.562598259231993,0.632067110893411,0.72490861335465,1.13423869559443,1.55111490984156,2.22852026056666,3.14694452221326
"5687_zambia",8,22.866,0.0786969026487958,0.0851708485024611,0.103702106464819,0.158229905581018,0.158009457480562,0.190429731862431,0.322877431741856,0.289067985545807,0.341687230531387,0.401809555930971,0.471880978911608,0.527365067180924,0.57066910003522,0.900698190184313,0.852016019448909,0.979161600044689,1.51212804123461,1.43287554621174,1.7072251036077,2.90654350612448
"5706_zambia",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5774_zambia",8,11,0.136130054954716,0.155450648360987,0.163758494575603,0.139204794230602,0.219158023846408,0.198339697553096,0.263112572739666,0.229333131135706,0.255332804948529,0.224691284528707,0.302117765450615,0.3785439564624,0.34205974687246,0.465784807631454,0.496606083334973,0.716624519421967,0.939908269410851,1.40306608061377,1.77170799330828,4.86214668447611
"5777_zambia",10,41.336,0.195191241023125,0.215307312786057,0.237013710161391,0.219105445580817,0.285713111386515,0.269562460714806,0.190180137533012,0.318177390133666,0.394879516416345,0.447904948534251,0.495648643993265,0.539148149957616,0.678963156408547,0.651077816996023,0.727137488249951,0.893223106091368,1.0780242362959,1.66843409146255,2.3080668783745,4.07107877450013
"5778_zambia",9,17.082,0.137546285595534,0.187381554030215,0.170066192664824,0.260738283410754,0.287374993082001,0.421956482824226,0.398646658423364,0.605593270899352,0.539049998008038,0.822322284419014,0.960708395163114,0.887336536628926,1.38917049918714,1.25633673964035,1.73869599044565,1.60792821058696,2.27280678816247,2.49081076152546,4.6145506504949,6.07116713853875
"5791_zambia",3,10.448,NA,NA,0.0653522711774167,0.0339808511608979,0.0365460180681098,0.0405076525029837,NA,0.0452086166690933,0.0472575030404881,0.0479491277432348,0.0523153534388668,0.0561959615009202,0.0611274660555283,NA,0.0734678227677744,0.0754206846505748,0.0785517526481325,0.199476072279626,0.136642296821685,0.194407273153908
"5800_zambia",7,15.62,0.0630011959368411,0.131369579128041,0.158001900786677,0.0542974443095697,0.0552128108236238,0.122931280385355,0.212509118826648,0.238486946386859,0.280466949168671,0.205142668446779,0.248163867411472,0.422090109560007,0.478421469333642,0.515863434612078,0.677832138946354,0.618166637974072,1.00415911946899,1.32669728041315,3.29540125868412,3.7390987538092
"5816_zambia",6,26.995,0.0549380304394733,0.0637784493425082,0.116365268148066,0.101380441078858,0.126357248790185,0.236958305027727,0.177898674591652,0.229599111177422,0.399717649512379,0.323783354260394,0.363516980677,0.602163435148162,0.437192328735897,0.457165672422679,0.782764027795362,0.628172571525965,0.760295817540878,1.47971103842016,1.22137247159714,1.82806334831136
"5820_zambia",11,30.89,0.0778532250161382,0.114124121283312,0.0888925150418907,0.127853128748915,0.109534086166768,0.118928390011875,0.176526807132699,0.142016999396092,0.202241594785503,0.155048106853416,0.174643535331919,0.256620080025628,0.217603414796479,0.327188911479637,0.271277278455371,0.301765408892113,0.483305534060639,0.515287817900794,0.889037350738047,1.10159028520752
"5824_zambia",10,18.451,0.110773463500457,0.131397769631301,0.148482428115369,0.119867945413025,0.179290967952688,0.20232650212841,0.242347152547455,0.277987805234236,0.333922482014214,0.352819151569587,0.42532046634432,0.501787063070855,0.414470495143712,0.463838192630648,0.724338955806006,0.825064069258349,0.936307839477626,1.52894213356252,1.66962770705128,2.6278765167409
"5831_zambia",6,14.225,0.106591308980576,0.120855265951578,0.136240363755535,0.144756139790002,0.171155467426404,0.181907721171903,0.144008674123293,0.157954391976028,0.252501264140311,0.208042715085158,0.312423679806907,0.4652217780636,0.437590991828831,0.489780181273906,0.537637810412464,0.595701544973323,0.776543330101406,1.21483292332592,1.9353967027175,3.11324690740571
"5847_zambia",4,18.765,NA,0.0454773088567167,0.0523100657758356,0.0593759654833011,NA,NA,0.0930070349393498,0.0951791230584915,0.102254347305235,NA,NA,0.145756550943771,0.179905269932028,0.244003905299734,0.295331795560502,NA,0.430392389031882,0.609686852040581,0.680561975534484,NA
"5913_zambia",7,11.982,0.0645459380221953,0.115727188126897,0.121721485939265,0.0935239637590325,0.165063761138793,0.174686923005037,0.124640326767324,0.215455309882211,0.260457481987078,0.236720469135454,0.291751048120473,0.555995089648386,0.698016133018182,0.634864137203592,1.04075125847446,1.29107267927152,1.15920890931179,1.87769218802029,2.31070111876555,2.66378205391899
"5915_zambia",9,13.247,0.0917917742457363,0.148586776333197,0.205156148564423,0.23780989630574,0.218423152673893,0.238519896749081,0.377280145221174,0.416560362329661,0.460887757375426,0.383032487835337,0.47213684178047,0.866593023820235,1.08378282211314,1.28502577158705,1.41253762087214,1.10655322037217,1.67897465688895,1.91943485742012,2.74119315345656,3.93518956939485
"5917_zambia",7,10,0.0978271570689047,0.10710334853488,0.12206136046588,0.166338513417924,0.177618737751923,0.202400354603761,0.303333354507508,0.282907053957653,0.333104783859843,0.355557666370904,0.401110714053364,0.475837643578951,0.557878875090679,0.885507827974669,1.0664151645345,1.6520991871973,2.61311531719007,3.45130463040465,4.13163410555924,5.86195130140345
"5930_zambia",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5934_zambia",1,3,NA,NA,0.0284360080825022,NA,NA,NA,NA,0.0380379104045503,NA,NA,NA,NA,0.0635798756914127,NA,0.162160615382674,NA,NA,0.251550210377887,NA,NA
"5979_zambia",9,32.633,0.0639626495530591,0.0856276534954328,0.152986587544988,0.11825377540762,0.131962798814695,0.160024974289436,0.17170382495303,0.307754703270609,0.248865371168426,0.287606140369536,0.355558308489609,0.414523155510768,0.662708208775508,0.473296739170803,0.85570156310988,0.688105680274421,0.773966701067211,1.30470549288763,1.03875914190473,1.85426337406777
"5989_zambia",2,13.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12180860385926,NA,NA,NA,NA,NA,1.91193993688257,NA,NA
"6050_zambia",4,8.64,0.03259931243926,0.0326329869333015,0.03345245631075,0.0417769763444733,0.0432414968338069,0.0557367236474735,0.0744470082397421,0.0776414458723611,0.0950071989692939,0.0990667614087502,0.104896539472799,0.108325633588962,0.130643479273506,0.171129312735883,0.335775824129331,0.380019217726634,0.540164520883238,0.586948489815409,0.626617112331856,1.714461947228
"6071_zambia",7,39.19,0.0729696838938006,0.111346222942146,0.140402938482416,0.190782819937879,0.227215649213909,0.186349425342538,0.208381959871339,0.319783411643124,0.373713412204664,0.308678568475154,0.424094751528875,0.638394243980252,0.765377755761288,0.835773377107326,1.13174183986486,1.47367323193256,1.93813530589022,3.41820920667238,4.98675318994169,5.32335050839132
